栏目,发布时间,标题,来源媒体,摘要,URL,情感,置信度
证券要闻,2025-08-28 09:05:07,亚洲芯片股普遍走低,每日经济新闻,每经AI快讯，8月28日，亚洲芯片股早盘下跌，此前英伟达发布相对令人失望的营收预测，引发质疑人工智能支出热潮还能持续多久。英伟达在盘后交易中下跌3%，人工智能计算相关股票也在盘后时段下跌。亚洲芯片股普遍走低，SK海力士跌2.7%，三星跌1%，韩美半导体跌2.8%。Advantest跌3.6%，Lasertec跌2.5%，Disco跌2.4%。,"http://finance.eastmoney.com/news/1353,202508283497355120.html","negative (stars 1, 2 and 3)",0.6441522836685181
证券要闻,2025-08-28 09:03:17,中信建投：AI PCB有望持续拉动PCB设备的更新和升级需求,中国证券报·中证金牛座,8月28日，中信建投研报称，PCB行业呈现重回上行期、产品高端化、东南亚建厂等特点，产量的增加及工艺的变化有望持续拉动PCB设备的更新和升级需求。钻孔、曝光、电镀、检测为PCB生产中的核心环节，直接决定了电路板的互联密度、信号完整性和生产良率。,"http://finance.eastmoney.com/news/1353,202508283498460448.html",positive (stars 4 and 5),0.9506881833076477
证券要闻,2025-08-28 09:03:10,中信证券：业务准入加快推进，卫星产业拐点在即,中国证券报·中证金牛座,工信部27日印发《关于优化业务准入促进卫星通信产业发展的指导意见》，旨在有序推动卫星通信业务开放。8月28日，中信证券研报称，卫星通信产业战略地位凸显，政策导向明确。展望后续，卫星通信产业业务准入工作正持续优化，牌照发放或将加快推进。国内行业层面，高频发射已至，产业拐点在即。建议关注卫星通信服务提供商、卫星通信运营及服务、卫星制造产业链、地面设备制造等领域的投资机遇。,"http://finance.eastmoney.com/news/1353,202508283498460629.html",positive (stars 4 and 5),0.5791844725608826
证券要闻,2025-08-28 09:02:27,中信证券：看好金融信息服务公司迎来新机遇,南方财经网,南方财经8月28日电，中信证券研报表示，炒股软件的业绩弹性与市场β基本一致，而证券投顾在市场活跃背景下脉冲效应更强，这一差异来源于业务模式与流量来源。AI技术正在赋能金融信息服务公司，LLM对话式产品既是对传统行情、数据、资讯、指标等炒股软件功能的整合式颠覆，也呈现出更具备性价比的AI投顾形态，未来AI的应用情况也将影响金融信息服务公司的持续发展潜力。,"http://finance.eastmoney.com/news/1353,202508283497313158.html",positive (stars 4 and 5),0.9210557341575623
证券要闻,2025-08-28 09:00:03,【机构策略】良性回踩之后 市场有望重新回归上升趋势,证券时报网,中原证券认为，周三，A股市场冲高遇阻、宽幅震荡整理。盘中半导体以及小金属等行业表现较好；软件开发、消费电子、船舶制造以及汽车零部件等行业表现较弱。居民储蓄正在加速向资本市场转移，形成持续的增量资金来源。2025年A股上市公司整体盈利增速预期由负转正，结束此前连续四年的下滑趋势，其中科技创新领域盈利弹性最为显著。美联储释放降息信号，全球流动性预期宽松，美元走弱利于外资回流A股。,"http://finance.eastmoney.com/news/1353,202508283497423441.html",positive (stars 4 and 5),0.7791786789894104
证券要闻,2025-08-28 08:59:58,中信证券：看好金融信息服务公司迎来新机遇,人民财讯,人民财讯8月28日电，中信证券研报表示，炒股软件的业绩弹性与市场β基本一致，而证券投顾在市场活跃背景下脉冲效应更强，这一差异来源于业务模式与流量来源。AI技术正在赋能金融信息服务公司，LLM对话式产品既是对传统行情、数据、资讯、指标等炒股软件功能的整合式颠覆，也呈现出更具备性价比的AI投顾形态，未来AI的应用情况也将影响金融信息服务公司的持续发展潜力。,"http://finance.eastmoney.com/news/1353,202508283497443467.html",positive (stars 4 and 5),0.9150630235671997
证券要闻,2025-08-28 08:59:57,两市融资余额增加201.01亿元,人民财讯,人民财讯8月28日电，截至8月27日，上交所融资余额报11233.66亿元，较前一交易日增加115.48亿元；深交所融资余额报10815.15亿元，较前一交易日增加85.53亿元；两市合计22048.81亿元，较前一交易日增加201.01亿元。,"http://finance.eastmoney.com/news/1353,202508283497446647.html",positive (stars 4 and 5),0.7778911590576172
证券要闻,2025-08-28 08:48:09,汽车早报｜奇瑞汽车赴港IPO获证监会备案 福特在美召回超35万辆汽车,界面新闻,"奇瑞汽车港股IPO及境内未上市股份“全流通”获中国证监会备案8月27日，中国证监会国际合作司发布关于奇瑞汽车股份有限公司境外发行上市及境内未上市股份“全流通”备案通知书，公司拟发行不超过698,922,800股境外上市普通股并在香港联合交易所上市。公司18名股东拟将所持合计2,015,999,074股境内未上市股份转为境外上市股份，并在香港联合交易所上市流通。","http://finance.eastmoney.com/news/1353,202508283497244584.html",positive (stars 4 and 5),0.672361433506012
证券要闻,2025-08-28 08:39:27,中信证券：“人工智能+”行动发布 AI应用有望加速普及,界面新闻,中信证券研报称，国务院发布“人工智能+”行动意见，有望成为AI应用全面落地的重要催化。政策在消费、产业、民生等多领域明确应用场景，强化模型、数据、算力等八大基础支撑，较“互联网+”实现全方位升级，推动AI从试点走向规模化普及。传媒板块当前已在智能体、AI助理及AIGC内容积极布局，预计政策落地将加速需求端扩容与生态繁荣，带动文娱、广告、电商、教育、医疗等多行业渗透率提升。,"http://finance.eastmoney.com/news/1353,202508283498509045.html",positive (stars 4 and 5),0.8203893303871155
证券要闻,2025-08-28 08:32:31,国金证券：AI医疗已进入商业化加速期,界面新闻,国金证券研报表示，尽管AI辅助诊断的底层需求广阔且明确，但纯粹的技术赋能故事已难以维系企业的长期发展。未来的投资价值将集中于那些能够将前沿技术（大模型能力、数据资产）与具体临床场景深度融合，并能清晰量化其产品价值（提升诊疗效率、优化患者预后、降低医疗成本）的企业。,"http://finance.eastmoney.com/news/1353,202508283498509145.html",positive (stars 4 and 5),0.9497292637825012
证券要闻,2025-08-28 08:32:30,中信证券：业务准入加快推进 卫星产业拐点在即,界面新闻,中信证券研报称，8月27日，工信部印发《关于优化业务准入促进卫星通信产业发展的指导意见》，旨在有序推动卫星通信业务开放。卫星通信产业战略地位凸显，政策导向明确。展望后续，卫星通信产业业务准入工作正持续优化，牌照发放工作或将加快推进。国内行业层面，高频发射已至，产业拐点在即。建议关注卫星通信服务提供商、卫星通信运营及服务、卫星制造产业链、地面设备制造等领域的投资机遇。,"http://finance.eastmoney.com/news/1353,202508283498509284.html",positive (stars 4 and 5),0.5994661450386047
证券要闻,2025-08-28 08:32:20,中金：AI服务器电源是下一个千亿元市场,界面新闻,中金公司研报表示，AI服务器电源是下一个千亿元市场，根据测算市场规模有望于2025E-2027E快速提升，模组/芯片市场规模CAGR预计为110%/67%，核心受益环节集中在PSU、PDU、BBU及DC-DC（PDB+VRM）等器件。随着GaN/SiC渗透、800VHVDC+SST架构落地及智能电源管理普及，龙头厂商市占率与业绩有望提升，二线厂商或承接溢出订单。,"http://finance.eastmoney.com/news/1353,202508283498509393.html",positive (stars 4 and 5),0.9526700973510742
证券要闻,2025-08-28 08:32:14,中信证券：AI推动光纤量价齐升 关注空芯光纤新机遇,界面新闻,中信证券研报称，随着AI驱动数据中心互联需求的增加，光纤产业加速演进，微软等海外大厂加速布局空芯光纤，看好其技术标准化带动规模化应用不断落地。此外结合康宁2025年二季度财报，数据中心对光通信互联需求快速增长，看好长期“光进铜退”趋势不改，多模光纤有望加速放量。,"http://finance.eastmoney.com/news/1353,202508283498509481.html",positive (stars 4 and 5),0.9070407152175903
证券要闻,2025-08-28 08:27:47,中金：AI服务器电源是下一个千亿元市场,人民财讯,人民财讯8月28日电，中金公司研报认为，AI服务器电源是下一个千亿元市场，根据测算市场规模有望于2025年—2027年快速提升，模组、芯片市场规模CAGR预计为110%、67%，核心受益环节集中在PSU、PDU、BBU及DC-DC（PDB+VRM）等器件。,"http://finance.eastmoney.com/news/1353,202508283497240564.html",positive (stars 4 and 5),0.9433625340461731
证券要闻,2025-08-28 08:26:19,华泰证券：Meta新品即将亮相 看好AI+AR眼镜产业链,南方财经网,南方财经8月28日电，华泰证券研报指出，今年MetaConnect大会将于9月17日—18日拉开帷幕。据MetaCTO透露，会上Meta有望发布带显示智能眼镜Celeste、第三代RayBan-Meta眼镜以及运动款Oakley眼镜，并可能展示全新的“元宇宙软件”，从硬件、交互、软件层面重新定义AI眼镜。,"http://finance.eastmoney.com/news/1353,202508283497203521.html",positive (stars 4 and 5),0.9196568727493286
证券要闻,2025-08-28 08:26:16,国金证券：人工智能+政策出台 AI应用端有望加速落地,每日经济新闻,每经AI快讯，国金证券研报表示，创新应用中梳理出六大方向，实现智算平台的产品兑现；优化改进能够有三个维度的赋能，带动中长期的设备升级投资。,"http://finance.eastmoney.com/news/1353,202508283498509531.html",positive (stars 4 and 5),0.8603518009185791
证券要闻,2025-08-28 08:25:38,AI早报 | Meta AI眼镜预计今年三季度量产，售价约800美元；Anthropic称其阻止黑客利用Claude AI网络犯罪,界面新闻,郭明錤：MetaAI眼镜Hypernova今年三季度量产，售价约800美元8月27日，跟踪苹果产业链多年的天风国际证券分析师郭明錤发文称，Meta公司即将推出的AI眼镜Hypernova预计将在2025年第三季度开始量产，产品生命周期为两年，未来两年内的出货量约15-20万部。郭明錤称，AI将是Hypernova最重要的卖点。,"http://finance.eastmoney.com/news/1354,202508283497202955.html",positive (stars 4 and 5),0.9632871747016907
证券要闻,2025-08-28 08:24:00,券商晨会精华：头部企业重磅新品发布在即，看好AI+AR眼镜产业链,财联社,财联社8月28日讯，市场昨日午后跳水回落，沪指、深成指双双跌超1%。沪深两市全天成交额3.17万亿，较上个交易日放量4865亿。板块方面，CPO、稀土、半导体等板块涨幅居前，房地产、白酒、美容护理、创新药等板块跌幅居前。截至昨日收盘，沪指跌1.76%，深成指跌1.43%，创业板指跌0.69%。,"http://finance.eastmoney.com/news/1353,202508283497202211.html",positive (stars 4 and 5),0.6908125281333923
